Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
316,medianEntropy > 2.68,0.4985,0.8274647887323944,1.0,1.0,1.0
317,medianEntropy <= 2.65,0.2476,0.8202567760342369,-1.0,-1.0,-1.0
318,medianEntropy > 2.68,0.4994,0.8093774019984628,1.0,1.0,1.0
319,medianEntropy <= 2.65,0.2497,0.8177278401997503,-1.0,-1.0,-1.0
320,meanEntropy <= 2.68,0.5056,0.6103247293921732,-1.0,-1.0,1.0
322,medianEntropy > 2.69,0.2501,0.9001996007984032,1.0,1.0,1.0
323,medianEntropy <= 2.68,0.5007,0.628294782140936,-1.0,-1.0,1.0
324,meanEntropy <= 2.68,0.512,0.6304347826086957,-1.0,-1.0,-1.0
325,meanEntropy > 2.68,0.4977,0.8077403245942572,1.0,1.0,1.0
327,meanEntropy > 2.69,0.2495,0.8790233074361821,1.0,1.0,1.0
328,medianEntropy <= 2.65,0.25,0.8176519567027477,-1.0,-1.0,-1.0
329,meanEntropy <= 2.68,0.5073,0.6346153846153846,-1.0,-1.0,-1.0
330,medianEntropy > 2.65,0.7486,0.6194605009633911,1.0,1.0,-1.0
331,medianEntropy <= 2.65,0.2556,0.8302425106990015,-1.0,-1.0,-1.0
332,meanEntropy > 2.68,0.4941,0.8275499474237644,1.0,1.0,1.0
333,meanEntropy > 2.69,0.2523,0.9368770764119602,1.0,1.0,1.0
334,medianEntropy > 2.69,0.2522,0.8962075848303394,1.0,1.0,-1.0
335,meanEntropy <= 2.66,0.2524,0.8074477747502271,-1.0,-1.0,-1.0
336,medianEntropy <= 2.68,0.5025,0.6165176223040505,-1.0,-1.0,-1.0
337,medianEntropy > 2.68,0.4896,0.802441731409545,1.0,1.0,1.0
338,medianEntropy <= 2.65,0.2571,0.8235294117647058,-1.0,-1.0,-1.0
340,medianEntropy > 2.69,0.2475,0.9060150375939849,1.0,1.0,1.0
342,medianEntropy > 2.69,0.2495,0.9070208728652751,1.0,1.0,1.0
343,meanEntropy > 2.68,0.498,0.8100664767331434,1.0,1.0,1.0
344,meanEntropy > 2.68,0.4982,0.812206572769953,1.0,1.0,1.0
345,meanEntropy <= 2.66,0.2485,0.8164014687882497,-1.0,-1.0,-1.0
346,meanEntropy > 2.69,0.2498,0.9052969502407705,1.0,1.0,1.0
347,medianEntropy > 2.69,0.2459,0.9041916167664671,1.0,1.0,1.0
348,medianEntropy > 2.65,0.7532,0.6102987921169739,1.0,1.0,1.0
349,medianEntropy > 2.69,0.2505,0.9284525790349417,1.0,1.0,1.0
350,medianEntropy > 2.69,0.2464,0.9152119700748129,1.0,1.0,1.0
351,medianEntropy > 2.65,0.7569,0.6278659611992945,1.0,1.0,1.0
352,meanEntropy > 2.69,0.25,0.8828502415458938,1.0,1.0,1.0
354,medianEntropy > 2.68,0.4906,0.8141858141858141,1.0,1.0,1.0
355,medianEntropy > 2.68,0.4967,0.8303393213572854,1.0,1.0,1.0
356,medianEntropy > 2.68,0.4994,0.8127340823970037,1.0,1.0,-1.0
357,medianEntropy <= 2.65,0.2489,0.8102108768035516,-1.0,-1.0,-1.0
358,meanEntropy > 2.68,0.4923,0.797432239657632,1.0,1.0,1.0
360,meanEntropy > 2.69,0.2493,0.9059011164274322,1.0,1.0,1.0
361,medianEntropy > 2.68,0.5031,0.797752808988764,1.0,1.0,1.0
362,medianEntropy <= 2.65,0.2566,0.8154269972451791,-1.0,-1.0,-1.0
363,medianEntropy > 2.69,0.2435,0.8962075848303394,1.0,1.0,1.0
364,meanEntropy <= 2.66,0.2529,0.8250303766707169,-1.0,-1.0,-1.0
365,meanEntropy <= 2.68,0.5038,0.6331569664902998,-1.0,-1.0,1.0
366,medianEntropy > 2.65,0.7517,0.6289237668161435,1.0,1.0,1.0
367,medianEntropy > 2.65,0.7494,0.6062120671188861,1.0,1.0,1.0
368,medianEntropy <= 2.68,0.5048,0.6650853889943074,-1.0,-1.0,-1.0
369,medianEntropy > 2.69,0.2595,0.908183632734531,1.0,1.0,1.0
370,medianEntropy <= 2.65,0.2567,0.818976279650437,-1.0,-1.0,-1.0
371,medianEntropy <= 2.65,0.2482,0.812897366030881,-1.0,-1.0,-1.0
372,medianEntropy > 2.69,0.2478,0.9165085388994307,1.0,1.0,1.0
373,meanEntropy > 2.68,0.5001,0.8208812260536399,1.0,1.0,1.0
374,medianEntropy <= 2.68,0.493,0.6295399515738499,-1.0,-1.0,1.0
375,medianEntropy <= 2.65,0.2498,0.8080110497237569,-1.0,-1.0,-1.0
376,medianEntropy <= 2.65,0.2434,0.8017118402282454,-1.0,-1.0,-1.0
377,medianEntropy <= 2.65,0.2581,0.8289637952559301,-1.0,-1.0,-1.0
378,medianEntropy <= 2.65,0.2505,0.8090990187332738,-1.0,-1.0,-1.0
379,meanEntropy > 2.68,0.5038,0.8074179743223966,1.0,1.0,1.0
380,medianEntropy > 2.68,0.4974,0.8123689727463312,1.0,1.0,1.0
381,medianEntropy > 2.69,0.257,0.9040767386091128,1.0,1.0,1.0
382,medianEntropy > 2.69,0.2486,0.891846921797005,1.0,1.0,1.0
383,medianEntropy <= 2.65,0.2491,0.8281081081081081,-1.0,-1.0,-1.0
384,medianEntropy > 2.68,0.4872,0.8266384778012685,1.0,1.0,1.0
385,medianEntropy > 2.68,0.4818,0.8228571428571428,1.0,1.0,1.0
386,medianEntropy > 2.68,0.4876,0.8028169014084507,1.0,1.0,1.0
387,medianEntropy > 2.68,0.5017,0.8018318068276437,1.0,1.0,1.0
388,medianEntropy <= 2.68,0.4973,0.6481927710843374,-1.0,-1.0,-1.0
389,medianEntropy > 2.69,0.2568,0.9320987654320988,1.0,1.0,1.0
390,meanEntropy > 2.69,0.2476,0.916083916083916,1.0,1.0,1.0
391,medianEntropy > 2.69,0.2475,0.9165085388994307,1.0,1.0,1.0
392,meanEntropy <= 2.66,0.2447,0.8214731585518102,-1.0,-1.0,-1.0
393,meanEntropy > 2.66,0.7419,0.6199392712550608,1.0,1.0,1.0
394,meanEntropy <= 2.68,0.5051,0.6262104583602324,-1.0,-1.0,1.0
395,medianEntropy <= 2.65,0.2531,0.8288159771754636,-1.0,-1.0,-1.0
396,medianEntropy <= 2.65,0.2552,0.8179800221975583,-1.0,-1.0,-1.0
397,meanEntropy > 2.69,0.2524,0.8929712460063898,1.0,1.0,-1.0
398,medianEntropy <= 2.68,0.5015,0.6282216494845361,-1.0,-1.0,1.0
