Index,AnchorConditions,Coverage,Precision,AnchorOutput,ModelOutput,RealOutput
264,y <= 8.02,0.7548,0.5774225774225774,1.0,1.0,1.0
265,y > 8.02,0.2499,1.0,-1.0,-1.0,-1.0
266,y > 5.00,0.4907,0.872255489021956,-1.0,-1.0,-1.0
267,x <= 2.47,0.2465,0.8049242424242424,-1.0,-1.0,-1.0
268,y > 5.00,0.4926,0.85785536159601,-1.0,-1.0,-1.0
269,y <= 8.02,0.7488,0.5471698113207547,1.0,1.0,1.0
270,y > 2.17,0.7528,0.7554285714285714,-1.0,-1.0,-1.0
271,y <= 8.02,0.7452,0.5731153496821072,1.0,1.0,1.0
272,y > 5.00,0.505,0.8425720620842572,-1.0,-1.0,-1.0
273,y > 2.17,0.7443,0.7358490566037735,-1.0,-1.0,-1.0
274,y <= 8.02,0.7478,0.540765391014975,1.0,1.0,1.0
275,x <= 2.47,0.2466,0.8452012383900929,-1.0,-1.0,-1.0
276,x <= 2.47,0.25,0.8190255220417634,-1.0,-1.0,-1.0
277,y <= 8.02,0.7492,0.5755305867665418,1.0,1.0,1.0
278,y <= 8.02,0.7491,0.582014987510408,1.0,1.0,1.0
279,x <= 2.47,0.2539,0.8479467258601554,-1.0,-1.0,-1.0
280,y <= 8.02,0.7529,0.5791505791505791,1.0,1.0,1.0
281,y > 5.00,0.4889,0.8903654485049833,-1.0,-1.0,-1.0
282,y <= 8.02,0.7576,0.558974358974359,1.0,1.0,1.0
283,y > 5.00,0.4981,0.8656716417910447,-1.0,-1.0,-1.0
284,x <= 2.47,0.2519,0.794392523364486,-1.0,-1.0,-1.0
285,x <= 2.47,0.2484,0.8009367681498829,-1.0,-1.0,-1.0
286,y <= 8.02,0.7496,0.5837957824639289,1.0,1.0,1.0
287,x <= 2.47,0.2517,0.8502495840266223,-1.0,-1.0,-1.0
288,y > 8.02,0.2502,0.9666666666666667,-1.0,-1.0,-1.0
289,y > 8.02,0.2496,0.9900332225913622,-1.0,-1.0,-1.0
290,y <= 8.02,0.7542,0.5770191507077436,1.0,1.0,1.0
291,y > 5.00,0.499,0.8306451612903226,-1.0,-1.0,-1.0
292,y <= 5.00,0.5066,0.5652522017614091,1.0,1.0,1.0
293,x <= 5.12,0.4982,0.7668711656441718,-1.0,-1.0,-1.0
295,x <= 2.47,0.2506,0.817966903073286,-1.0,-1.0,-1.0
296,y > 8.02,0.2498,0.9751243781094527,-1.0,-1.0,-1.0
297,y > 8.02,0.2476,0.9651741293532339,-1.0,-1.0,-1.0
298,y > 5.00,0.5091,0.874251497005988,-1.0,-1.0,-1.0
299,y > 8.02,0.2497,0.967479674796748,-1.0,-1.0,-1.0
300,y > 8.02,0.2444,0.9651741293532339,-1.0,-1.0,-1.0
301,y > 8.02,0.2602,0.967479674796748,-1.0,-1.0,-1.0
302,y > 8.02,0.2587,0.9800995024875622,-1.0,-1.0,1.0
303,y > 8.02,0.2439,0.9601990049751243,-1.0,-1.0,-1.0
304,y > 5.00,0.5037,0.8590455049944506,-1.0,-1.0,-1.0
305,y > 8.02,0.2508,0.9618320610687023,-1.0,-1.0,-1.0
307,y <= 5.00,0.4942,0.5664290343486714,1.0,1.0,1.0
308,y > 8.02,0.2422,1.0,-1.0,-1.0,-1.0
309,x <= 2.47,0.2495,0.8571428571428571,-1.0,-1.0,1.0
310,y > 5.00,0.4957,0.8379052369077307,-1.0,-1.0,-1.0
311,y > 5.00,0.5014,0.861878453038674,-1.0,-1.0,-1.0
312,y > 8.02,0.2486,0.9836065573770492,-1.0,-1.0,-1.0
313,y <= 8.02,0.7492,0.5889175257731959,1.0,1.0,1.0
314,y <= 8.02,0.7507,0.5742821473158551,1.0,1.0,1.0
315,y > 5.00,0.5024,0.8483606557377049,-1.0,-1.0,1.0
316,y <= 5.00,0.4885,0.5636242504996669,1.0,1.0,1.0
317,x <= 5.12,0.4989,0.7329700272479565,-1.0,-1.0,-1.0
318,y > 8.02,0.2517,0.9850746268656716,-1.0,-1.0,-1.0
319,y <= 8.02,0.7522,0.5621818181818182,1.0,1.0,1.0
320,y <= 8.02,0.744,0.5905848787446505,1.0,1.0,1.0
321,y > 5.00,0.4975,0.8602794411177644,-1.0,-1.0,-1.0
322,y > 8.02,0.2575,0.9601328903654485,-1.0,-1.0,-1.0
323,y <= 8.02,0.7538,0.5603382013835511,1.0,1.0,1.0
324,y > 8.02,0.2576,0.9769585253456221,-1.0,-1.0,-1.0
325,y > 8.02,0.2502,0.9655172413793104,-1.0,-1.0,1.0
326,y <= 8.02,0.7559,0.5712988192552225,1.0,1.0,1.0
327,y > 8.02,0.2506,0.9781659388646288,-1.0,-1.0,-1.0
328,y > 8.02,0.247,0.9612403100775194,-1.0,-1.0,-1.0
329,y <= 5.00,0.4946,0.5586715867158671,1.0,1.0,1.0
330,y <= 8.02,0.7532,0.5778546712802768,1.0,1.0,1.0
331,y <= 8.02,0.7496,0.5697177074422584,1.0,1.0,1.0
332,x <= 2.47,0.25,0.8459343794579173,-1.0,-1.0,-1.0
333,x <= 2.47,0.2542,0.8120649651972158,-1.0,-1.0,-1.0
334,y > 8.02,0.2533,0.96,-1.0,-1.0,-1.0
335,y <= 8.02,0.7478,0.5604681404421327,1.0,1.0,1.0
336,x <= 5.12,0.5022,0.7528089887640449,-1.0,-1.0,1.0
337,y <= 8.02,0.752,0.569593147751606,1.0,1.0,1.0
338,y > 8.02,0.2564,0.959349593495935,-1.0,-1.0,-1.0
339,y > 5.00,0.4969,0.830945558739255,-1.0,-1.0,-1.0
340,y > 5.00,0.4979,0.8562874251497006,-1.0,-1.0,-1.0
341,y <= 8.02,0.7572,0.5836802664446294,1.0,1.0,1.0
342,y <= 8.02,0.7546,0.5423051299133911,1.0,1.0,1.0
343,y <= 8.02,0.7486,0.5726364335126826,1.0,1.0,1.0
344,y > 8.02,0.2574,0.9920634920634921,-1.0,-1.0,-1.0
345,x <= 5.12,0.4905,0.713472485768501,-1.0,-1.0,-1.0
346,y > 8.02,0.2493,0.9850746268656716,-1.0,-1.0,-1.0
347,x > 7.65 AND y > 5.00,0.2157,0.5110441767068273,1.0,1.0,1.0
348,y > 5.00,0.5027,0.8582834331337326,-1.0,-1.0,-1.0
349,y > 8.02,0.2433,0.9761904761904762,-1.0,-1.0,-1.0
350,y > 8.02,0.2527,0.9667774086378738,-1.0,-1.0,-1.0
351,y <= 8.02,0.7465,0.5675675675675675,1.0,1.0,1.0
352,x <= 2.47,0.2559,0.8051643192488263,-1.0,-1.0,-1.0
353,y > 8.02,0.25,0.9847328244274809,-1.0,-1.0,-1.0
354,x <= 2.47,0.2552,0.8273894436519258,-1.0,-1.0,-1.0
355,y <= 5.00,0.5009,0.5659986178299931,1.0,1.0,1.0
356,y > 5.00,0.4963,0.8222222222222222,-1.0,-1.0,-1.0
357,y > 8.02,0.244,0.968,-1.0,-1.0,-1.0
358,y <= 8.02,0.7505,0.5617577197149644,1.0,1.0,1.0
359,y <= 8.02,0.7518,0.5754245754245755,1.0,1.0,1.0
360,y <= 8.02,0.7493,0.6139130434782609,1.0,1.0,1.0
361,y <= 8.02,0.7525,0.5560314061384726,1.0,1.0,1.0
362,x <= 2.47,0.2496,0.851373182552504,-1.0,-1.0,-1.0
363,y > 2.17,0.7471,0.7493188010899182,-1.0,-1.0,-1.0
364,y <= 5.00,0.503,0.5633680555555556,1.0,1.0,1.0
365,y <= 8.02,0.7543,0.5686927560366362,1.0,1.0,1.0
366,y <= 8.02,0.754,0.5697399527186762,1.0,1.0,1.0
367,y <= 8.02,0.7525,0.6072664359861591,1.0,1.0,1.0
368,y > 5.00,0.4933,0.8604651162790697,-1.0,-1.0,-1.0
369,y > 8.02,0.2594,0.9801980198019802,-1.0,-1.0,-1.0
370,x <= 2.47,0.2566,0.8329177057356608,-1.0,-1.0,-1.0
371,y > 5.00,0.5043,0.8538205980066446,-1.0,-1.0,-1.0
372,y > 5.00,0.4974,0.8617886178861789,-1.0,-1.0,-1.0
373,y > 5.00,0.5094,0.8176638176638177,-1.0,-1.0,-1.0
374,y > 5.00,0.5022,0.8574040219378428,-1.0,-1.0,-1.0
375,y > 5.00,0.4931,0.8074179743223966,-1.0,-1.0,-1.0
376,y <= 8.02,0.7545,0.5647359454855196,1.0,1.0,1.0
377,x <= 2.47,0.25,0.8177278401997503,-1.0,-1.0,-1.0
378,y <= 8.02,0.7455,0.575,1.0,1.0,1.0
379,y <= 8.02,0.7582,0.57578125,1.0,1.0,1.0
380,y <= 8.02,0.7481,0.5639810426540285,1.0,1.0,1.0
381,y > 8.02,0.257,0.9849624060150376,-1.0,-1.0,-1.0
382,y > 5.00,0.4956,0.8870431893687708,-1.0,-1.0,-1.0
383,x <= 5.12,0.5027,0.7261055634807418,-1.0,-1.0,1.0
384,y > 5.00,0.5122,0.8552412645590682,-1.0,-1.0,-1.0
385,y > 8.02,0.2527,0.9745762711864406,-1.0,-1.0,-1.0
386,y > 8.02,0.2536,0.9703703703703703,-1.0,-1.0,-1.0
387,x <= 2.47,0.2432,0.827930174563591,-1.0,-1.0,-1.0
388,x <= 2.47,0.2495,0.8181818181818182,-1.0,-1.0,-1.0
389,y <= 8.02,0.7518,0.5648854961832062,1.0,1.0,1.0
390,y <= 8.02,0.7533,0.562564632885212,1.0,1.0,1.0
391,y > 2.17,0.7531,0.7320410490307868,-1.0,-1.0,1.0
392,y <= 8.02,0.7495,0.5540417801998183,1.0,1.0,1.0
393,y > 8.02,0.2473,0.9776119402985075,-1.0,-1.0,-1.0
394,y > 5.00,0.4956,0.861003861003861,-1.0,-1.0,-1.0
395,y > 8.02,0.2561,0.9651741293532339,-1.0,-1.0,-1.0
396,x <= 2.47,0.2534,0.8389513108614233,-1.0,-1.0,-1.0
397,y > 5.00,0.5084,0.8571428571428571,-1.0,-1.0,-1.0
398,y > 8.02,0.2494,0.991869918699187,-1.0,-1.0,-1.0
399,y <= 8.02,0.751,0.5904550499445061,1.0,1.0,1.0
400,y <= 5.00,0.504,0.5798722044728435,1.0,1.0,1.0
401,x <= 5.12,0.4986,0.7532467532467533,-1.0,-1.0,-1.0
402,y > 5.00,0.5022,0.8478802992518704,-1.0,-1.0,-1.0
403,y > 5.00,0.4984,0.85785536159601,-1.0,-1.0,-1.0
404,x <= 2.47,0.2494,0.8012232415902141,-1.0,-1.0,-1.0
405,y > 8.02,0.2443,0.984,-1.0,-1.0,1.0
406,y > 8.02,0.2481,0.9653679653679653,-1.0,-1.0,-1.0
407,y > 8.02,0.2409,0.9763779527559056,-1.0,-1.0,-1.0
408,y > 5.00,0.5008,0.8458498023715415,-1.0,-1.0,-1.0
409,y > 8.02,0.255,0.9539170506912442,-1.0,-1.0,-1.0
410,y > 5.00,0.4943,0.8582834331337326,-1.0,-1.0,-1.0
411,y <= 8.02,0.7497,0.5704772475027747,1.0,1.0,1.0
412,y <= 8.02,0.7547,0.5768903993203058,1.0,1.0,1.0
413,y > 5.00,0.5002,0.856,-1.0,-1.0,-1.0
414,y <= 8.02,0.743,0.5762081784386617,1.0,1.0,1.0
415,y <= 8.02,0.7546,0.5733197556008147,1.0,1.0,1.0
416,y > 5.00,0.5041,0.8329177057356608,-1.0,-1.0,-1.0
417,y <= 8.02,0.7439,0.5531763026409707,1.0,1.0,1.0
418,y <= 8.02,0.7508,0.5812897366030881,1.0,1.0,1.0
419,x <= 2.47,0.2466,0.8302122347066168,-1.0,-1.0,-1.0
420,y <= 8.02,0.7527,0.5533898305084746,1.0,1.0,1.0
421,y > 2.17,0.755,0.7454128440366973,-1.0,-1.0,-1.0
422,y <= 8.02,0.7491,0.5457570715474209,1.0,1.0,1.0
423,y <= 5.00,0.497,0.5553705245628643,1.0,1.0,1.0
424,y <= 8.02,0.7517,0.5515202702702703,1.0,1.0,1.0
425,y > 5.00,0.5089,0.8363636363636363,-1.0,-1.0,-1.0
426,y <= 5.00,0.4945,0.5744255744255744,1.0,1.0,1.0
427,y <= 8.02,0.7506,0.5770212765957446,1.0,1.0,1.0
428,y <= 8.02,0.7521,0.5512265512265512,1.0,1.0,1.0
429,y > 5.00,0.4981,0.8605577689243028,-1.0,-1.0,-1.0
430,y <= 8.02,0.762,0.5702199661590525,1.0,1.0,1.0
431,y <= 8.02,0.7533,0.6087824351297405,1.0,1.0,1.0
432,y > 8.02,0.2481,0.976,-1.0,-1.0,1.0
433,y <= 8.02,0.7574,0.559533721898418,1.0,1.0,1.0
434,y <= 5.00,0.5092,0.5764235764235764,1.0,1.0,1.0
435,x <= 2.47,0.2503,0.8256880733944955,-1.0,-1.0,-1.0
436,y > 8.02,0.2552,0.9801980198019802,-1.0,-1.0,-1.0
437,x <= 2.47,0.2497,0.7752380952380953,-1.0,-1.0,-1.0
438,y > 8.02,0.248,0.9900497512437811,-1.0,-1.0,-1.0
439,x <= 2.47,0.2426,0.8275862068965517,-1.0,-1.0,-1.0
440,y <= 8.02,0.7529,0.570079883805374,1.0,1.0,1.0
441,y > 5.00,0.5086,0.864406779661017,-1.0,-1.0,-1.0
442,y > 8.02,0.2537,0.9552238805970149,-1.0,-1.0,-1.0
443,y <= 5.00,0.4999,0.5560314061384726,1.0,1.0,1.0
444,x <= 2.47,0.2453,0.8622754491017964,-1.0,-1.0,-1.0
445,x <= 2.47,0.2549,0.831946755407654,-1.0,-1.0,-1.0
446,y <= 8.02,0.7521,0.5404595404595405,1.0,1.0,1.0
447,y > 5.00,0.4949,0.84375,-1.0,-1.0,-1.0
448,y <= 8.02,0.7466,0.5794732061762035,1.0,1.0,1.0
449,x <= 2.47,0.2492,0.8283433133732535,-1.0,-1.0,-1.0
450,y <= 8.02,0.7433,0.6059933407325194,1.0,1.0,1.0
451,y <= 8.02,0.7616,0.5618597320724981,1.0,1.0,1.0
452,y <= 8.02,0.7471,0.5652985074626866,1.0,1.0,1.0
453,y <= 8.02,0.757,0.5731153496821072,1.0,1.0,1.0
454,x <= 2.47,0.2511,0.8214731585518102,-1.0,-1.0,-1.0
455,y > 5.00,0.4973,0.8505747126436781,-1.0,-1.0,1.0
456,y > 5.00,0.5025,0.8413597733711048,-1.0,-1.0,-1.0
457,y > 5.00,0.5007,0.8303393213572854,-1.0,-1.0,-1.0
458,y <= 8.02,0.7463,0.5524017467248908,1.0,1.0,1.0
459,y > 5.00,0.4995,0.84,-1.0,-1.0,-1.0
460,y > 8.02,0.2487,0.9609375,-1.0,-1.0,-1.0
461,y <= 8.02,0.7496,0.5625909752547307,1.0,1.0,1.0
462,y > 5.00,0.507,0.8403193612774451,-1.0,-1.0,-1.0
463,y > 5.00,0.5034,0.8821138211382114,-1.0,-1.0,-1.0
464,y <= 8.02,0.7575,0.5807770961145194,1.0,1.0,1.0
465,x <= 2.47,0.2529,0.8283062645011601,-1.0,-1.0,-1.0
466,x <= 2.47,0.2524,0.816,-1.0,-1.0,-1.0
467,x <= 2.47,0.2439,0.8074179743223966,-1.0,-1.0,-1.0
468,y <= 8.02,0.7502,0.5680245964642583,1.0,1.0,1.0
469,y <= 8.02,0.7561,0.6037735849056604,1.0,1.0,1.0
470,y > 8.02,0.2507,0.9751243781094527,-1.0,-1.0,-1.0
471,y > 8.02,0.2496,0.9601990049751243,-1.0,-1.0,-1.0
472,y > 5.00,0.4991,0.8531073446327684,-1.0,-1.0,-1.0
473,y <= 8.02,0.7525,0.5562958027981346,1.0,1.0,1.0
474,x > 5.12 AND y > 2.17,0.4797,0.4970722186076773,1.0,1.0,1.0
475,y > 8.02,0.2503,0.9900497512437811,-1.0,-1.0,-1.0
476,y <= 5.00,0.4993,0.5728559533721899,1.0,1.0,1.0
477,y <= 8.02,0.7497,0.597457627118644,1.0,1.0,1.0
478,y <= 8.02,0.7497,0.5862708719851577,1.0,1.0,1.0
479,y <= 8.02,0.7487,0.5674518201284796,1.0,1.0,1.0
480,y > 8.02,0.2435,0.984,-1.0,-1.0,-1.0
481,y <= 8.02,0.7523,0.5903151421983089,1.0,1.0,1.0
482,x <= 2.47,0.2533,0.8289637952559301,-1.0,-1.0,-1.0
483,y <= 8.02,0.7468,0.58675799086758,1.0,1.0,1.0
484,y > 2.17,0.7586,0.7458100558659218,-1.0,-1.0,-1.0
485,y <= 5.00,0.4883,0.5772482705611068,1.0,1.0,1.0
487,y <= 8.02,0.7444,0.5324459234608985,1.0,1.0,1.0
488,y > 8.02,0.2532,0.9850746268656716,-1.0,-1.0,-1.0
489,y <= 5.00,0.4879,0.570168404170008,1.0,1.0,1.0
490,y <= 8.02,0.7487,0.5620014503263234,1.0,1.0,1.0
491,y <= 8.02,0.751,0.5578300921187308,1.0,1.0,1.0
492,y <= 5.00,0.4969,0.5718677940046119,1.0,1.0,1.0
493,y <= 8.02,0.7603,0.5636242504996669,1.0,1.0,1.0
494,y > 8.02,0.2457,0.9534883720930233,-1.0,-1.0,-1.0
495,y <= 8.02,0.7511,0.5621069182389937,1.0,1.0,1.0
496,y <= 8.02,0.7536,0.5623409669211196,1.0,1.0,1.0
497,y <= 8.02,0.7531,0.5581576893052302,1.0,1.0,1.0
498,y <= 5.00,0.5092,0.563169164882227,1.0,1.0,1.0
499,y > 8.02,0.2458,0.9701492537313433,-1.0,-1.0,1.0
500,y <= 8.02,0.7532,0.5891583452211127,1.0,1.0,1.0
501,y <= 8.02,0.7499,0.5772811918063314,1.0,1.0,1.0
502,y <= 8.02,0.7487,0.5731153496821072,1.0,1.0,1.0
503,y <= 8.02,0.7558,0.5645295587010825,1.0,1.0,1.0
504,y > 8.02,0.2478,0.9834710743801653,-1.0,-1.0,-1.0
505,y <= 5.00,0.4972,0.5572354211663066,1.0,1.0,1.0
506,y <= 8.02,0.7458,0.5917602996254682,1.0,1.0,1.0
507,y <= 8.02,0.7507,0.5495772482705611,1.0,1.0,1.0
508,y > 8.02,0.2412,0.9836065573770492,-1.0,-1.0,-1.0
509,y > 2.17,0.7544,0.7372627372627373,-1.0,-1.0,-1.0
511,y <= 8.02,0.7462,0.5738068812430632,1.0,1.0,1.0
512,y <= 8.02,0.7469,0.5648464163822525,1.0,1.0,1.0
513,y <= 5.00,0.5013,0.5596269153897402,1.0,1.0,1.0
514,y > 8.02,0.2486,0.973421926910299,-1.0,-1.0,-1.0
515,y > 5.00,0.4977,0.84593837535014,-1.0,-1.0,-1.0
516,y <= 5.00,0.4957,0.556203164029975,1.0,1.0,1.0
517,y > 5.00,0.4987,0.8756218905472637,-1.0,-1.0,-1.0
518,y <= 8.02,0.7486,0.5597775718257646,1.0,1.0,1.0
519,y > 8.02,0.2515,0.9508928571428571,-1.0,-1.0,-1.0
520,x <= 2.47,0.2464,0.7966804979253111,-1.0,-1.0,-1.0
521,y <= 8.02,0.7441,0.5680173661360347,1.0,1.0,1.0
522,x > 7.65 AND y > 2.17,0.2522,0.510840108401084,1.0,1.0,1.0
523,y <= 8.02,0.754,0.5662805662805663,1.0,1.0,1.0
524,y <= 8.02,0.7506,0.5710144927536231,1.0,1.0,1.0
525,y > 8.02,0.2508,0.9586776859504132,-1.0,-1.0,-1.0
526,y <= 8.02,0.7558,0.5905118601747815,1.0,1.0,1.0
527,y <= 8.02,0.7473,0.5703389830508474,1.0,1.0,1.0
528,x <= 2.47,0.252,0.8203309692671394,-1.0,-1.0,-1.0
529,y > 5.00,0.5075,0.8796680497925311,-1.0,-1.0,-1.0
530,x <= 2.47,0.2523,0.8175355450236966,-1.0,-1.0,-1.0
531,y > 5.00,0.494,0.8316690442225392,-1.0,-1.0,-1.0
532,y > 8.02,0.2504,0.9767441860465116,-1.0,-1.0,-1.0
533,y > 5.00,0.5004,0.833634719710669,-1.0,-1.0,-1.0
534,y > 5.00,0.4925,0.873015873015873,-1.0,-1.0,-1.0
535,y > 5.00,0.5011,0.83008356545961,-1.0,-1.0,-1.0
536,y > 8.02,0.249,0.963963963963964,-1.0,-1.0,-1.0
537,y > 8.02,0.2456,0.9684684684684685,-1.0,-1.0,-1.0
538,x <= 2.47,0.2511,0.8354037267080745,-1.0,-1.0,-1.0
539,y > 8.02,0.2484,0.9800995024875622,-1.0,-1.0,-1.0
540,y > 5.00,0.5024,0.8521739130434782,-1.0,-1.0,-1.0
541,y <= 8.02,0.7458,0.5809225957779516,1.0,1.0,1.0
542,y <= 5.00,0.5013,0.5797940797940798,1.0,1.0,1.0
543,y > 5.00,0.493,0.861878453038674,-1.0,-1.0,-1.0
544,y <= 8.02,0.7496,0.594311377245509,1.0,1.0,1.0
545,y > 8.02,0.2447,0.9701492537313433,-1.0,-1.0,-1.0
546,y > 8.02,0.2468,0.9701492537313433,-1.0,-1.0,-1.0
547,y <= 8.02,0.7537,0.5694645441389291,1.0,1.0,1.0
548,y > 8.02,0.2526,0.9915966386554622,-1.0,-1.0,-1.0
549,y <= 8.02,0.7532,0.59140625,1.0,1.0,1.0
550,y <= 8.02,0.7514,0.5631981187536743,1.0,1.0,1.0
551,y > 5.00,0.5097,0.8203592814371258,-1.0,-1.0,-1.0
552,y > 8.02,0.2444,0.9612403100775194,-1.0,-1.0,-1.0
553,y <= 8.02,0.7504,0.5603663613655288,1.0,1.0,1.0
554,y <= 5.00,0.4978,0.5414462081128748,1.0,1.0,1.0
555,y <= 8.02,0.747,0.5589318600368324,1.0,1.0,1.0
556,y <= 8.02,0.7426,0.5609756097560976,1.0,1.0,1.0
557,y > 8.02,0.2404,0.9800995024875622,-1.0,-1.0,-1.0
558,y <= 5.00,0.4963,0.5818601076095311,1.0,1.0,1.0
559,x > 5.12 AND y > 2.17,0.4781,0.4956063268892794,1.0,1.0,1.0
560,y <= 8.02,0.7454,0.5830212234706617,1.0,1.0,1.0
561,y <= 8.02,0.761,0.5748299319727891,1.0,1.0,1.0
562,y > 8.02,0.2487,0.9672131147540983,-1.0,-1.0,-1.0
563,y > 8.02,0.2417,0.9850746268656716,-1.0,-1.0,-1.0
564,y <= 8.02,0.7459,0.5583941605839416,1.0,1.0,1.0
565,x <= 2.47,0.2431,0.7996794871794872,-1.0,-1.0,-1.0
566,y > 8.02,0.2497,0.9612403100775194,-1.0,-1.0,-1.0
567,x > 5.12 AND y > 2.17,0.4794,0.506265664160401,1.0,1.0,1.0
568,y > 8.02,0.2518,0.9751243781094527,-1.0,-1.0,-1.0
569,y > 5.00,0.5034,0.872255489021956,-1.0,-1.0,-1.0
570,y > 5.00,0.4973,0.8728179551122195,-1.0,-1.0,-1.0
571,y > 8.02,0.257,0.9751243781094527,-1.0,-1.0,-1.0
572,y > 8.02,0.2552,0.9800995024875622,-1.0,-1.0,-1.0
573,y > 8.02,0.254,0.975609756097561,-1.0,-1.0,-1.0
574,y <= 8.02,0.7507,0.5540287320424735,1.0,1.0,1.0
575,y > 5.00,0.4936,0.84,-1.0,-1.0,-1.0
576,y <= 8.02,0.7474,0.5543071161048689,1.0,1.0,1.0
577,y > 8.02,0.2509,0.976,-1.0,-1.0,-1.0
578,y > 8.02,0.2494,0.9800664451827242,-1.0,-1.0,-1.0
579,y > 8.02,0.2474,0.9651741293532339,-1.0,-1.0,-1.0
580,y <= 8.02,0.7504,0.5682574916759157,1.0,1.0,1.0
581,y <= 8.02,0.7506,0.5590753424657534,1.0,1.0,1.0
582,y > 8.02,0.2506,0.9800995024875622,-1.0,-1.0,-1.0
583,y > 5.00,0.4997,0.8328611898016998,-1.0,-1.0,-1.0
584,y <= 8.02,0.7555,0.5626441199077633,1.0,1.0,1.0
585,y <= 8.02,0.7467,0.5586206896551724,1.0,1.0,1.0
586,y > 8.02,0.2641,0.9850746268656716,-1.0,-1.0,1.0
587,y <= 8.02,0.7493,0.5534204458109147,1.0,1.0,1.0
588,x <= 2.47,0.2477,0.8251748251748252,-1.0,-1.0,-1.0
589,y <= 8.02,0.7641,0.547945205479452,1.0,1.0,1.0
590,y <= 8.02,0.7412,0.6128293241695304,1.0,1.0,1.0
591,x <= 2.47,0.2543,0.8386023294509152,-1.0,-1.0,-1.0
592,x <= 2.47,0.2603,0.8522954091816367,-1.0,-1.0,-1.0
593,y > 5.00,0.4855,0.8366197183098592,-1.0,-1.0,-1.0
594,y <= 8.02,0.7458,0.6089743589743589,1.0,1.0,1.0
595,y > 8.02,0.2546,0.9850746268656716,-1.0,-1.0,-1.0
596,y <= 8.02,0.7479,0.583078491335372,1.0,1.0,1.0
597,y <= 8.02,0.7497,0.5760598503740648,1.0,1.0,1.0
598,y > 5.00,0.5006,0.8428927680798005,-1.0,-1.0,-1.0
599,y <= 8.02,0.7546,0.5508982035928144,1.0,1.0,1.0
600,y <= 8.02,0.7466,0.5305216426193119,1.0,1.0,1.0
601,y <= 8.02,0.7475,0.5630461922596754,1.0,1.0,1.0
602,y <= 8.02,0.7388,0.5696400625978091,1.0,1.0,1.0
603,y <= 8.02,0.7396,0.5731153496821072,1.0,1.0,1.0
604,y <= 5.00,0.4983,0.54763491005996,1.0,1.0,1.0
605,y > 8.02,0.2475,0.9634551495016611,-1.0,-1.0,-1.0
606,y <= 8.02,0.7475,0.5792207792207792,1.0,1.0,1.0
607,y <= 8.02,0.753,0.5774225774225774,1.0,1.0,1.0
608,x <= 2.47,0.2471,0.8288159771754636,-1.0,-1.0,-1.0
609,y > 8.02,0.2549,0.9838709677419355,-1.0,-1.0,-1.0
610,x <= 2.47,0.2486,0.8452579034941764,-1.0,-1.0,1.0
611,y <= 8.02,0.7484,0.5621069182389937,1.0,1.0,1.0
613,y > 8.02,0.2521,0.9545454545454546,-1.0,-1.0,-1.0
614,y <= 8.02,0.7424,0.5684423465947404,1.0,1.0,1.0
615,y > 5.00,0.5014,0.8183632734530938,-1.0,-1.0,-1.0
616,y > 8.02,0.2486,0.9594594594594594,-1.0,-1.0,-1.0
617,y <= 8.02,0.7483,0.5658492279745686,1.0,1.0,1.0
618,y <= 5.00,0.4998,0.5710991544965411,1.0,1.0,1.0
619,y > 8.02,0.2505,0.9739130434782609,-1.0,-1.0,-1.0
620,y > 5.00,0.5058,0.8702594810379242,-1.0,-1.0,-1.0
621,y > 8.02,0.2454,0.9919354838709677,-1.0,-1.0,-1.0
622,y <= 8.02,0.7499,0.5672926447574335,1.0,1.0,1.0
623,y <= 5.00,0.5062,0.5636613902271164,1.0,1.0,1.0
624,y > 8.02,0.253,0.9800995024875622,-1.0,-1.0,-1.0
625,y > 8.02,0.2488,0.9651741293532339,-1.0,-1.0,-1.0
626,y > 2.17,0.7502,0.734375,-1.0,-1.0,1.0
627,y > 8.02,0.244,0.976,-1.0,-1.0,-1.0
628,y <= 8.02,0.7489,0.5804195804195804,1.0,1.0,1.0
629,y > 8.02,0.2558,0.9917355371900827,-1.0,-1.0,-1.0
630,y <= 8.02,0.7461,0.5795947901591896,1.0,1.0,1.0
631,y <= 8.02,0.7522,0.5917602996254682,1.0,1.0,1.0
632,y <= 8.02,0.7485,0.5849227974568574,1.0,1.0,1.0
633,y <= 5.00,0.495,0.5620316402997502,1.0,1.0,1.0
634,y > 5.00,0.503,0.8628571428571429,-1.0,-1.0,-1.0
635,y > 8.02,0.2494,0.9761904761904762,-1.0,-1.0,-1.0
636,y <= 8.02,0.7582,0.5771428571428572,1.0,1.0,1.0
637,y <= 8.02,0.756,0.5849227974568574,1.0,1.0,1.0
638,x <= 2.47,0.2502,0.8069883527454242,-1.0,-1.0,-1.0
639,y <= 8.02,0.7516,0.5895465026902382,1.0,1.0,1.0
640,y > 5.00,0.4998,0.8230337078651685,-1.0,-1.0,-1.0
641,y <= 8.02,0.7391,0.5519156024430871,1.0,1.0,1.0
642,x <= 2.47,0.2518,0.844311377245509,-1.0,-1.0,-1.0
643,y > 5.00,0.4975,0.8362445414847162,-1.0,-1.0,-1.0
644,y <= 8.02,0.7556,0.568039950062422,1.0,1.0,1.0
645,y > 5.00,0.5047,0.8428927680798005,-1.0,-1.0,-1.0
646,y <= 8.02,0.7497,0.5574589578872234,1.0,1.0,1.0
